athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,10,320.39,500,1112,PRE,1500,1,FREE,32.23
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,11,352.92,550,1112,PRE,1500,1,FREE,32.53
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,12,385.11,600,1112,PRE,1500,1,FREE,32.19
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,13,417.45,650,1112,PRE,1500,1,FREE,32.34
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,14,449.47,700,1112,PRE,1500,1,FREE,32.02
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,15,482.04,750,1112,PRE,1500,1,FREE,32.57
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,16,514.28,800,1112,PRE,1500,1,FREE,32.24
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,17,546.75,850,1112,PRE,1500,1,FREE,32.47
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,18,579.09,900,1112,PRE,1500,1,FREE,32.34
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,19,611.54,950,1112,PRE,1500,1,FREE,32.45
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,20,643.66,1000,1112,PRE,1500,1,FREE,32.12
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,21,676.07,1050,1112,PRE,1500,1,FREE,32.41
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,22,708.1,1100,1112,PRE,1500,1,FREE,32.03
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,23,740.46,1150,1112,PRE,1500,1,FREE,32.36
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,24,772.58,1200,1112,PRE,1500,1,FREE,32.12
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,25,804.99,1250,1112,PRE,1500,1,FREE,32.41
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,26,837.01,1300,1112,PRE,1500,1,FREE,32.02
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,27,869.42,1350,1112,PRE,1500,1,FREE,32.41
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,28,901.41,1400,1112,PRE,1500,1,FREE,31.99
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,29,933.99,1450,1112,PRE,1500,1,FREE,32.58
246197,XU,DANLU,01/01/1998,F,China,CHN,13,3,5,930,0.7,965.59,30,965.59,1500,1112,PRE,1500,1,FREE,31.6
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,1,29.53,50,1836,FIN,1500,1,FREE,29.53
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,2,61.23,100,1836,FIN,1500,1,FREE,31.7
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,3,93.88,150,1836,FIN,1500,1,FREE,32.65
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,4,125.94,200,1836,FIN,1500,1,FREE,32.06
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,5,158.72,250,1836,FIN,1500,1,FREE,32.78
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,6,190.69,300,1836,FIN,1500,1,FREE,31.97
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,7,223.27,350,1836,FIN,1500,1,FREE,32.58
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,8,255.42,400,1836,FIN,1500,1,FREE,32.15
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,9,288.09,450,1836,FIN,1500,1,FREE,32.67
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,10,319.92,500,1836,FIN,1500,1,FREE,31.83
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,11,352.49,550,1836,FIN,1500,1,FREE,32.57
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,12,384.39,600,1836,FIN,1500,1,FREE,31.9
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,13,417.12,650,1836,FIN,1500,1,FREE,32.73
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,14,448.99,700,1836,FIN,1500,1,FREE,31.87
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,15,481.49,750,1836,FIN,1500,1,FREE,32.5
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,16,513.25,800,1836,FIN,1500,1,FREE,31.76
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,17,545.55,850,1836,FIN,1500,1,FREE,32.3
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,18,577.41,900,1836,FIN,1500,1,FREE,31.86
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,19,609.82,950,1836,FIN,1500,1,FREE,32.41
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,20,641.85,1000,1836,FIN,1500,1,FREE,32.03
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,21,674.25,1050,1836,FIN,1500,1,FREE,32.4
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,22,706.27,1100,1836,FIN,1500,1,FREE,32.02
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,23,738.65,1150,1836,FIN,1500,1,FREE,32.38
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,24,770.71,1200,1836,FIN,1500,1,FREE,32.06
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,25,802.82,1250,1836,FIN,1500,1,FREE,32.11
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,26,834.82,1300,1836,FIN,1500,1,FREE,32
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,27,867.21,1350,1836,FIN,1500,1,FREE,32.39
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,28,899.09,1400,1836,FIN,1500,1,FREE,31.88
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,29,930.87,1450,1836,FIN,1500,1,FREE,31.78
246197,XU,DANLU,01/01/1998,F,China,CHN,113,1,8,945,0.68,960.44,30,960.44,1500,1836,FIN,1500,1,FREE,29.57
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,1,29.58,50,,PRE,800,1,FREE,29.58
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,2,61.11,100,,PRE,800,1,FREE,31.53
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,3,93.41,150,,PRE,800,1,FREE,32.3
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,4,125.77,200,,PRE,800,1,FREE,32.36
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,5,158.07,250,,PRE,800,1,FREE,32.3
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,6,190.3,300,,PRE,800,1,FREE,32.23
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,7,222.63,350,,PRE,800,1,FREE,32.33
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,8,254.67,400,,PRE,800,1,FREE,32.04
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,9,286.97,450,,PRE,800,1,FREE,32.3
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,10,319.06,500,,PRE,800,1,FREE,32.09
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,11,351.43,550,,PRE,800,1,FREE,32.37
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,12,383.39,600,,PRE,800,1,FREE,31.96
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,13,415.54,650,,PRE,800,1,FREE,32.15
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,14,447.45,700,,PRE,800,1,FREE,31.91
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,15,479.4,750,,PRE,800,1,FREE,31.95
246197,XU,DANLU,01/01/1998,F,China,CHN,32,3,5,909,0.68,509.98,16,509.98,800,,PRE,800,1,FREE,30.58
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,11,5,8,829,0.79,68.59,1,32.76,50,1030,PRE,100,1,BREAST,32.76
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,11,5,8,829,0.79,68.59,2,68.59,100,1030,PRE,100,1,BREAST,35.83
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,24,3,2,888,0.76,145.73,1,33.41,50,1037,PRE,200,1,BREAST,33.41
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,24,3,2,888,0.76,145.73,2,71.41,100,1037,PRE,200,1,BREAST,38
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,24,3,2,888,0.76,145.73,3,107.78,150,1037,PRE,200,1,BREAST,36.37
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,24,3,2,888,0.76,145.73,4,145.73,200,1037,PRE,200,1,BREAST,37.95
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,224,2,6,892,0.78,145.52,1,33.56,50,1820,SEM,200,1,BREAST,33.56
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,224,2,6,892,0.78,145.52,2,69.87,100,1820,SEM,200,1,BREAST,36.31
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,224,2,6,892,0.78,145.52,3,107.55,150,1820,SEM,200,1,BREAST,37.68
246225,SHI,JINGLIN,01/01/1993,F,China,CHN,224,2,6,892,0.78,145.52,4,145.52,200,1820,SEM,200,1,BREAST,37.97
246226,SHEN,DUO,01/01/1997,F,China,CHN,15,3,7,817,0.83,120.82,1,27.82,50,1019,PRE,200,1,FREE,27.82
246226,SHEN,DUO,01/01/1997,F,China,CHN,15,3,7,817,0.83,120.82,2,57.69,100,1019,PRE,200,1,FREE,29.87
246226,SHEN,DUO,01/01/1997,F,China,CHN,15,3,7,817,0.83,120.82,3,89.8,150,1019,PRE,200,1,FREE,32.11
246226,SHEN,DUO,01/01/1997,F,China,CHN,15,3,7,817,0.83,120.82,4,120.82,200,1019,PRE,200,1,FREE,31.02
246228,TANG,YI,01/01/1993,F,China,CHN,22,6,4,886,0.7,54.21,1,26.3,50,1000,PRE,100,1,FREE,26.3
246228,TANG,YI,01/01/1993,F,China,CHN,22,6,4,886,0.7,54.21,2,54.21,100,1000,PRE,100,1,FREE,27.91
246228,TANG,YI,01/01/1993,F,China,CHN,222,1,3,892,0.69,54.09,1,25.92,50,1802,SEM,100,1,FREE,25.92
246228,TANG,YI,01/01/1993,F,China,CHN,222,1,3,892,0.69,54.09,2,54.09,100,1802,SEM,100,1,FREE,28.17
246228,TANG,YI,01/01/1993,F,China,CHN,122,1,8,883,0.7,54.27,1,26.55,50,1802,FIN,100,1,FREE,26.55
246228,TANG,YI,01/01/1993,F,China,CHN,122,1,8,883,0.7,54.27,2,54.27,100,1802,FIN,100,1,FREE,27.72
246228,TANG,YI,01/01/1993,F,China,CHN,33,8,7,785,0.7,25.72,1,25.72,50,1000,PRE,50,1,FREE,25.72
246229,ZHAO,JING,01/01/1990,F,China,CHN,18,6,5,921,0.56,27.81,1,27.81,50,1000,PRE,50,1,BACK,27.81
246229,ZHAO,JING,01/01/1990,F,China,CHN,218,1,4,915,0.56,27.87,1,27.87,50,1812,SEM,50,1,BACK,27.87
246229,ZHAO,JING,01/01/1990,F,China,CHN,118,1,6,974,0.55,27.29,1,27.29,50,1914,FIN,50,1,BACK,27.29
246232,YIN,FAN,01/01/1994,F,China,CHN,33,7,1,771,0.69,25.87,1,25.87,50,1000,PRE,50,1,FREE,25.87
246268,SUN,YE,01/01/1989,F,China,CHN,11,7,7,833,0.73,68.49,1,32.63,50,1030,PRE,100,1,BREAST,32.63
246268,SUN,YE,01/01/1989,F,China,CHN,11,7,7,833,0.73,68.49,2,68.49,100,1030,PRE,100,1,BREAST,35.86
246547,CHENG,FEIYI,01/01/1991,M,China,CHN,10,4,5,875,0.55,54.3,1,26.12,50,1014,PRE,100,1,BACK,26.12
246547,CHENG,FEIYI,01/01/1991,M,China,CHN,10,4,5,875,0.55,54.3,2,54.3,100,1014,PRE,100,1,BACK,28.18
246547,CHENG,FEIYI,01/01/1991,M,China,CHN,210,2,1,880,0.54,54.2,1,25.77,50,1818,SEM,100,1,BACK,25.77
246547,CHENG,FEIYI,01/01/1991,M,China,CHN,210,2,1,880,0.54,54.2,2,54.2,100,1818,SEM,100,1,BACK,28.43
246547,CHENG,FEIYI,01/01/1991,M,China,CHN,34,4,2,806,0.58,25.83,1,25.83,50,1018,PRE,50,1,BACK,25.83
246555,HE,YUZHE,01/01/1995,F,China,CHN,35,6,8,849,0.67,31.46,1,31.46,50,1032,PRE,50,1,BREAST,31.46
246555,HE,YUZHE,01/01/1995,F,China,CHN,235,1,1,833,0.67,31.67,1,31.67,50,1826,SEM,50,1,BREAST,31.67
246563,FU,YUANHUI,01/01/1996,F,China,CHN,9,3,5,908,0.67,60.01,1,29.09,50,1000,PRE,100,1,BACK,29.09
246563,FU,YUANHUI,01/01/1996,F,China,CHN,9,3,5,908,0.67,60.01,2,60.01,100,1000,PRE,100,1,BACK,30.92
246563,FU,YUANHUI,01/01/1996,F,China,CHN,209,2,5,917,0.66,59.82,1,28.73,50,1855,SEM,100,1,BACK,28.73
246563,FU,YUANHUI,01/01/1996,F,China,CHN,209,2,5,917,0.66,59.82,2,59.82,100,1855,SEM,100,1,BACK,31.09
246563,FU,YUANHUI,01/01/1996,F,China,CHN,109,1,2,926,0.63,59.61,1,28.98,50,1810,FIN,100,1,BACK,28.98
246563,FU,YUANHUI,01/01/1996,F,China,CHN,109,1,2,926,0.63,59.61,2,59.61,100,1810,FIN,100,1,BACK,30.63
246563,FU,YUANHUI,01/01/1996,F,China,CHN,18,6,4,947,0.61,27.55,1,27.55,50,1000,PRE,50,1,BACK,27.55
246563,FU,YUANHUI,01/01/1996,F,China,CHN,218,2,4,963,0.63,27.4,1,27.4,50,1812,SEM,50,1,BACK,27.4
246563,FU,YUANHUI,01/01/1996,F,China,CHN,118,1,4,964,0.6,27.39,1,27.39,50,1914,FIN,50,1,BACK,27.39
246569,BAI,ANQI,01/01/1993,F,China,CHN,30,3,1,842,0.55,132.14,1,30.86,50,1054,PRE,200,1,BACK,30.86
246569,BAI,ANQI,01/01/1993,F,China,CHN,30,3,1,842,0.55,132.14,2,64.56,100,1054,PRE,200,1,BACK,33.7
246569,BAI,ANQI,01/01/1993,F,China,CHN,30,3,1,842,0.55,132.14,3,97.85,150,1054,PRE,200,1,BACK,33.29
246569,BAI,ANQI,01/01/1993,F,China,CHN,30,3,1,842,0.55,132.14,4,132.14,200,1054,PRE,200,1,BACK,34.29
246569,BAI,ANQI,01/01/1993,F,China,CHN,230,1,8,861,0.53,131.18,1,31.48,50,1818,SEM,200,1,BACK,31.48
246569,BAI,ANQI,01/01/1993,F,China,CHN,230,1,8,861,0.53,131.18,2,64.54,100,1818,SEM,200,1,BACK,33.06
246569,BAI,ANQI,01/01/1993,F,China,CHN,230,1,8,861,0.53,131.18,3,98.39,150,1818,SEM,200,1,BACK,33.85
246569,BAI,ANQI,01/01/1993,F,China,CHN,230,1,8,861,0.53,131.18,4,131.18,200,1818,SEM,200,1,BACK,32.79
246585,YE,SHIWEN,01/01/1996,F,China,CHN,3,5,4,909,0.75,130.2,1,27.75,50,1045,PRE,200,1,MEDLEY,27.75
246585,YE,SHIWEN,01/01/1996,F,China,CHN,3,5,4,909,0.75,130.2,2,60.19,100,1045,PRE,200,1,MEDLEY,32.44
246585,YE,SHIWEN,01/01/1996,F,China,CHN,3,5,4,909,0.75,130.2,3,99.13,150,1045,PRE,200,1,MEDLEY,38.94
246585,YE,SHIWEN,01/01/1996,F,China,CHN,3,5,4,909,0.75,130.2,4,130.2,200,1045,PRE,200,1,MEDLEY,31.07
246585,YE,SHIWEN,01/01/1996,F,China,CHN,203,1,4,932,0.76,129.12,1,27.82,50,1824,SEM,200,1,MEDLEY,27.82
246585,YE,SHIWEN,01/01/1996,F,China,CHN,203,1,4,932,0.76,129.12,2,60.56,100,1824,SEM,200,1,MEDLEY,32.74
246585,YE,SHIWEN,01/01/1996,F,China,CHN,203,1,4,932,0.76,129.12,3,98.24,150,1824,SEM,200,1,MEDLEY,37.68
246585,YE,SHIWEN,01/01/1996,F,China,CHN,203,1,4,932,0.76,129.12,4,129.12,200,1824,SEM,200,1,MEDLEY,30.88
246585,YE,SHIWEN,01/01/1996,F,China,CHN,103,1,5,903,0.76,130.48,1,28.03,50,1926,FIN,200,1,MEDLEY,28.03
246585,YE,SHIWEN,01/01/1996,F,China,CHN,103,1,5,903,0.76,130.48,2,61.02,100,1926,FIN,200,1,MEDLEY,32.99
246585,YE,SHIWEN,01/01/1996,F,China,CHN,103,1,5,903,0.76,130.48,3,99.98,150,1926,FIN,200,1,MEDLEY,38.96
246585,YE,SHIWEN,01/01/1996,F,China,CHN,103,1,5,903,0.76,130.48,4,130.48,200,1926,FIN,200,1,MEDLEY,30.5
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,1,29.17,50,1024,PRE,400,1,MEDLEY,29.17
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,2,62.7,100,1024,PRE,400,1,MEDLEY,33.53
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,3,97.86,150,1024,PRE,400,1,MEDLEY,35.16
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,4,132.67,200,1024,PRE,400,1,MEDLEY,34.81
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,5,172.18,250,1024,PRE,400,1,MEDLEY,39.51
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,6,212.57,300,1024,PRE,400,1,MEDLEY,40.39
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,7,244.47,350,1024,PRE,400,1,MEDLEY,31.9
246585,YE,SHIWEN,01/01/1996,F,China,CHN,38,4,4,930,0.75,274.93,8,274.93,400,1024,PRE,400,1,MEDLEY,30.46
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,1,29.25,50,1914,FIN,400,1,MEDLEY,29.25
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,2,63.11,100,1914,FIN,400,1,MEDLEY,33.86
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,3,98.82,150,1914,FIN,400,1,MEDLEY,35.71
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,4,133.89,200,1914,FIN,400,1,MEDLEY,35.07
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,5,174.56,250,1914,FIN,400,1,MEDLEY,40.67
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,6,215.9,300,1914,FIN,400,1,MEDLEY,41.34
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,7,247.53,350,1914,FIN,400,1,MEDLEY,31.63
246585,YE,SHIWEN,01/01/1996,F,China,CHN,138,1,3,895,0.75,278.51,8,278.51,400,1914,FIN,400,1,MEDLEY,30.98
246590,XU,JIAYU,01/01/1995,M,China,CHN,10,6,7,908,0.55,53.63,1,26.25,50,1014,PRE,100,1,BACK,26.25
246590,XU,JIAYU,01/01/1995,M,China,CHN,10,6,7,908,0.55,53.63,2,53.63,100,1014,PRE,100,1,BACK,27.38
246590,XU,JIAYU,01/01/1995,M,China,CHN,210,2,5,897,0.55,53.84,1,25.78,50,1818,SEM,100,1,BACK,25.78
246590,XU,JIAYU,01/01/1995,M,China,CHN,210,2,5,897,0.55,53.84,2,53.84,100,1818,SEM,100,1,BACK,28.06
246590,XU,JIAYU,01/01/1995,M,China,CHN,23,4,7,846,0.57,118.29,1,28.19,50,1021,PRE,200,1,BACK,28.19
246590,XU,JIAYU,01/01/1995,M,China,CHN,23,4,7,846,0.57,118.29,2,58.1,100,1021,PRE,200,1,BACK,29.91
246590,XU,JIAYU,01/01/1995,M,China,CHN,23,4,7,846,0.57,118.29,3,88.08,150,1021,PRE,200,1,BACK,29.98
246590,XU,JIAYU,01/01/1995,M,China,CHN,23,4,7,846,0.57,118.29,4,118.29,200,1021,PRE,200,1,BACK,30.21
246590,XU,JIAYU,01/01/1995,M,China,CHN,223,1,7,888,0.59,116.42,1,27.63,50,1920,SEM,200,1,BACK,27.63
246590,XU,JIAYU,01/01/1995,M,China,CHN,223,1,7,888,0.59,116.42,2,56.63,100,1920,SEM,200,1,BACK,29
246590,XU,JIAYU,01/01/1995,M,China,CHN,223,1,7,888,0.59,116.42,3,86.48,150,1920,SEM,200,1,BACK,29.85
246590,XU,JIAYU,01/01/1995,M,China,CHN,223,1,7,888,0.59,116.42,4,116.42,200,1920,SEM,200,1,BACK,29.94
246590,XU,JIAYU,01/01/1995,M,China,CHN,123,1,7,872,0.61,117.13,1,27.68,50,1809,FIN,200,1,BACK,27.68
246590,XU,JIAYU,01/01/1995,M,China,CHN,123,1,7,872,0.61,117.13,2,57.05,100,1809,FIN,200,1,BACK,29.37
246590,XU,JIAYU,01/01/1995,M,China,CHN,123,1,7,872,0.61,117.13,3,87.54,150,1809,FIN,200,1,BACK,30.49
246590,XU,JIAYU,01/01/1995,M,China,CHN,123,1,7,872,0.61,117.13,4,117.13,200,1809,FIN,200,1,BACK,29.59
246597,WU,PENG,01/01/1987,M,China,CHN,4,9,8,877,0.68,23.43,1,23.43,50,1105,PRE,50,1,FLY,23.43
246597,WU,PENG,01/01/1987,M,China,CHN,204,1,2,829,0.66,23.87,1,23.87,50,1837,SEM,50,1,FLY,23.87
246597,WU,PENG,01/01/1987,M,China,CHN,16,2,4,866,0.69,116.96,1,26.22,50,1038,PRE,200,1,FLY,26.22
246597,WU,PENG,01/01/1987,M,China,CHN,16,2,4,866,0.69,116.96,2,56.21,100,1038,PRE,200,1,FLY,29.99
246597,WU,PENG,01/01/1987,M,China,CHN,16,2,4,866,0.69,116.96,3,86.66,150,1038,PRE,200,1,FLY,30.45
246597,WU,PENG,01/01/1987,M,China,CHN,16,2,4,866,0.69,116.96,4,116.96,200,1038,PRE,200,1,FLY,30.3
246597,WU,PENG,01/01/1987,M,China,CHN,216,1,2,901,0.68,115.42,1,25.53,50,1935,SEM,200,1,FLY,25.53
246597,WU,PENG,01/01/1987,M,China,CHN,216,1,2,901,0.68,115.42,2,55.47,100,1935,SEM,200,1,FLY,29.94
246597,WU,PENG,01/01/1987,M,China,CHN,216,1,2,901,0.68,115.42,3,85.19,150,1935,SEM,200,1,FLY,29.72
246597,WU,PENG,01/01/1987,M,China,CHN,216,1,2,901,0.68,115.42,4,115.42,200,1935,SEM,200,1,FLY,30.23
246597,WU,PENG,01/01/1987,M,China,CHN,116,1,5,909,0.67,115.09,1,25.68,50,1823,FIN,200,1,FLY,25.68
246597,WU,PENG,01/01/1987,M,China,CHN,116,1,5,909,0.67,115.09,2,55.36,100,1823,FIN,200,1,FLY,29.68
246597,WU,PENG,01/01/1987,M,China,CHN,116,1,5,909,0.67,115.09,3,85.64,150,1823,FIN,200,1,FLY,30.28
246597,WU,PENG,01/01/1987,M,China,CHN,116,1,5,909,0.67,115.09,4,115.09,200,1823,FIN,200,1,FLY,29.45
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,1,25.82,50,1016,PRE,400,1,FREE,25.82
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,2,54.34,100,1016,PRE,400,1,FREE,28.52
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,3,83.08,150,1016,PRE,400,1,FREE,28.74
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,4,111.99,200,1016,PRE,400,1,FREE,28.91
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,5,140.61,250,1016,PRE,400,1,FREE,28.62
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,6,169.36,300,1016,PRE,400,1,FREE,28.75
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,7,196.66,350,1016,PRE,400,1,FREE,27.3
246612,SUN,YANG,01/01/1991,M,China,CHN,2,5,4,939,0.75,224.67,8,224.67,400,1016,PRE,400,1,FREE,28.01
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,1,26.13,50,1813,FIN,400,1,FREE,26.13
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,2,54.11,100,1813,FIN,400,1,FREE,27.98
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,3,81.92,150,1813,FIN,400,1,FREE,27.81
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,4,110.55,200,1813,FIN,400,1,FREE,28.63
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,5,138.85,250,1813,FIN,400,1,FREE,28.3
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,6,167.64,300,1813,FIN,400,1,FREE,28.79
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,7,195.04,350,1813,FIN,400,1,FREE,27.4
246612,SUN,YANG,01/01/1991,M,China,CHN,102,1,4,979,0.72,221.59,8,221.59,400,1813,FIN,400,1,FREE,26.55
246612,SUN,YANG,01/01/1991,M,China,CHN,17,3,4,893,0.75,469.37,1,26.87,50,1054,PRE,800,1,FREE,26.87
246612,SUN,YANG,01/01/1991,M,China,CHN,17,3,4,893,0.75,469.37,2,56.39,100,1054,PRE,800,1,FREE,29.52
246612,SUN,YANG,01/01/1991,M,China,CHN,17,3,4,893,0.75,469.37,3,85.97,150,1054,PRE,800,1,FREE,29.58
246612,SUN,YANG,01/01/1991,M,China,CHN,17,3,4,893,0.75,469.37,4,115.78,200,1054,PRE,800,1,FREE,29.81
246612,SUN,YANG,01/01/1991,M,China,CHN,17,3,4,893,0.75,469.37,5,145.68,250,1054,PRE,800,1,FREE,29.9
